player_id,display_name,season,age,position,college_name,draft_year,draft_round,height,weight,games,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,rushing_fumbles,receptions,targets,receiving_yards,receiving_tds,receiving_epa,fantasy_points,fantasy_points_ppr
00-0028087,Dion Lewis,2016,26,RB,Pittsburgh,2011.0,5.0,68.0,195.0,7,64,283.0,0,14.0,2.043414410984762,1.0,17,24,94.0,0,-3.67193072574446,37.7,54.7
00-0028087,Dion Lewis,2017,27,RB,Pittsburgh,2011.0,5.0,68.0,195.0,16,180,896.0,6,48.0,18.602263120147175,0.0,32,35,214.0,3,13.28370321795228,171.0,203.0
00-0028087,Dion Lewis,2018,28,RB,Pittsburgh,2011.0,5.0,68.0,195.0,16,155,517.0,1,22.0,-37.46334746646517,1.0,59,67,400.0,1,-0.36677619611534684,101.7,160.70000000000002
00-0028087,Dion Lewis,2019,29,RB,Pittsburgh,2011.0,5.0,68.0,195.0,15,54,209.0,0,6.0,-13.648520832299255,1.0,25,32,164.0,1,-4.263365439416759,41.300000000000004,66.3
00-0028115,Evan Royster,2011,24,RB,Penn State,2011.0,6.0,73.0,216.0,6,56,328.0,0,17.0,11.178164753480814,0.0,9,13,68.0,0,1.712816978461865,39.6,48.60000000000001
00-0028121,Jordan Todman,2013,23,RB,Connecticut,2011.0,6.0,70.0,200.0,15,76,256.0,2,16.0,-4.5981095245696615,0.0,14,26,116.0,1,-5.795687968085986,55.2,69.2
00-0028198,Matt Asiata,2014,27,RB,Utah; Snow,,,72.0,219.0,15,164,570.0,9,33.0,-14.186723599782995,1.0,44,63,312.0,1,-20.843048009195414,150.2,194.2
00-0028198,Matt Asiata,2016,29,RB,Utah; Snow,,,72.0,219.0,16,121,402.0,6,27.0,-26.75095858500572,1.0,32,38,263.0,0,0.9804961188911072,100.5,132.5
00-0028202,Shaun Draughn,2012,25,RB,North Carolina,,,71.0,205.0,14,59,233.0,2,16.0,-2.5436065316782197,1.0,24,30,158.0,0,-6.922760754590854,49.1,73.10000000000001
00-0028202,Shaun Draughn,2015,28,RB,North Carolina,,,71.0,205.0,9,78,273.0,1,13.0,-11.594737486127997,1.0,27,35,176.0,0,-5.978823310230106,50.9,77.9
00-0028202,Shaun Draughn,2016,29,RB,North Carolina,,,71.0,205.0,14,74,196.0,4,15.0,-14.235141573299188,0.0,29,39,263.0,2,2.94173861253461,79.9,108.9
00-0028736,William Powell,2012,24,RB,Kansas State; Navarro,,,69.0,207.0,12,60,217.0,0,10.0,-5.395635064865928,0.0,19,25,132.0,0,-6.450534642470302,34.900000000000006,53.900000000000006
00-0029104,Jonas Gray,2014,24,RB,Notre Dame,,,70.0,225.0,8,89,412.0,5,26.0,7.347873726626858,0.0,1,3,7.0,0,-0.653949587373063,71.9,72.9
00-0029141,Alfred Morris,2012,24,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,16,335,1613.0,13,83.0,-1.2991362410604363,4.0,11,16,77.0,0,-0.8795581996716866,241.0,252.0
00-0029141,Alfred Morris,2013,25,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,16,276,1275.0,7,57.0,-16.845832962542772,5.0,9,12,78.0,0,1.8399695752304979,169.3,178.3
00-0029141,Alfred Morris,2014,26,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,16,265,1074.0,8,48.0,-23.834147626780435,2.0,17,26,155.0,0,2.616151541944408,170.9,187.9
00-0029141,Alfred Morris,2015,27,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,16,202,751.0,1,32.0,-29.678535371174803,0.0,10,13,55.0,0,-0.3201334103359841,86.60000000000001,96.60000000000001
00-0029141,Alfred Morris,2016,28,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,13,69,243.0,2,15.0,-3.1220692894478015,0.0,3,6,11.0,0,-8.241801316107667,37.400000000000006,40.400000000000006
00-0029141,Alfred Morris,2017,29,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,13,115,547.0,1,25.0,1.092400204355938,0.0,7,9,45.0,0,0.7700497524347156,65.2,72.2
00-0029141,Alfred Morris,2018,30,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,11,111,428.0,2,24.0,-17.318682814168127,2.0,8,13,73.0,0,-2.306180398503784,60.1,68.1
00-0029141,Alfred Morris,2020,32,RB,Florida Atlantic,2012.0,6.0,70.0,222.0,9,55,238.0,1,13.0,0.13008745544357225,0.0,3,4,19.0,1,2.2482909865211695,37.7,40.7
00-0029239,Brandon Bolden,2012,22,RB,Mississippi,,,71.0,220.0,8,56,274.0,2,18.0,3.5128722748992502,0.0,2,2,11.0,0,0.18578381603583694,40.5,42.5
00-0029239,Brandon Bolden,2013,23,RB,Mississippi,,,71.0,220.0,10,55,271.0,3,14.0,-3.01159701059369,0.0,21,29,152.0,0,-3.6027660515793194,60.300000000000004,81.3
00-0029239,Brandon Bolden,2015,25,RB,Mississippi,,,71.0,220.0,11,63,207.0,0,9.0,-16.403108957141935,0.0,19,30,180.0,2,2.2423496901756153,50.7,69.7
00-0029251,David Wilson,2012,21,RB,Virginia Tech,2012.0,1.0,69.0,205.0,14,71,358.0,4,17.0,-4.306871041215555,1.0,4,9,34.0,1,-1.076655388563971,73.2,77.2
00-0029264,Bernard Pierce,2012,21,RB,Temple,2012.0,3.0,72.0,222.0,15,108,532.0,1,21.0,-10.261140681261585,0.0,7,11,47.0,0,-0.10396766127087176,63.900000000000006,70.9
00-0029264,Bernard Pierce,2013,22,RB,Temple,2012.0,3.0,72.0,222.0,16,152,436.0,2,20.0,-38.3993813325255,0.0,20,25,104.0,0,-7.812517572481292,66.0,86.0
00-0029264,Bernard Pierce,2014,23,RB,Temple,2012.0,3.0,72.0,222.0,13,93,366.0,2,20.0,-12.900642860662455,1.0,2,6,13.0,0,-2.266202835657168,47.9,49.9
00-0029273,Robert Turbin,2012,23,RB,Utah State,2012.0,4.0,70.0,225.0,15,80,354.0,0,15.0,-9.171811017935397,0.0,19,23,181.0,0,0.8325734754596308,53.50000000000001,72.5
00-0029273,Robert Turbin,2013,24,RB,Utah State,2012.0,4.0,70.0,225.0,15,77,264.0,0,9.0,-13.390947882493492,0.0,8,12,60.0,0,-3.532191402317323,32.4,40.4
00-0029273,Robert Turbin,2014,25,RB,Utah State,2012.0,4.0,70.0,225.0,16,74,310.0,0,16.0,-7.822979188976825,1.0,16,20,186.0,2,13.847654523473466,59.6,75.6
00-0029273,Robert Turbin,2015,26,RB,Utah State,2012.0,4.0,70.0,225.0,10,50,199.0,1,10.0,-5.188197932418744,0.0,7,10,23.0,0,-8.811110429582186,28.200000000000003,35.2
00-0029384,Bobby Rainey,2013,26,RB,Western Kentucky,,,68.0,212.0,12,150,566.0,5,23.0,-22.208054695976898,1.0,15,19,46.0,1,-7.162855058646528,95.20000000000002,110.20000000000002
00-0029384,Bobby Rainey,2014,27,RB,Western Kentucky,,,68.0,212.0,12,94,406.0,1,20.0,-9.139332637249364,1.0,33,45,315.0,1,-1.2066544569979385,78.10000000000001,111.10000000000001
00-0029429,Bryce Brown,2012,21,RB,Kansas State; Tennessee,2012.0,7.0,72.0,220.0,16,115,564.0,4,33.0,-21.59117614541049,4.0,13,19,56.0,0,-5.96122801184123,80.0,93.0
00-0029429,Bryce Brown,2013,22,RB,Kansas State; Tennessee,2012.0,7.0,72.0,220.0,15,75,314.0,2,16.0,-7.506110480237191,0.0,8,13,84.0,0,0.16497413971228525,53.800000000000004,61.800000000000004
00-0029438,Chris Polk,2015,26,RB,Washington,,,71.0,222.0,15,99,334.0,1,13.0,-18.83373748708982,0.0,16,28,109.0,1,-5.43427068379242,56.300000000000004,72.3
00-0029510,Jonathan Grimes,2015,26,RB,William & Mary,,,70.0,210.0,13,56,282.0,1,11.0,-3.0189535058452748,0.0,26,31,173.0,1,-1.7452741554134903,59.5,85.5
00-0029547,Vick Ballard,2012,22,RB,Mississippi State; Mississippi Gulf Coast CC,2012.0,5.0,70.0,224.0,16,211,814.0,2,50.0,-16.885638229723554,3.0,17,27,152.0,1,3.3926960968897557,114.60000000000001,131.60000000000002
00-0029588,Dan Herron,2014,25,RB,Ohio State,2012.0,6.0,70.0,212.0,11,78,351.0,1,17.0,-6.814987533729605,1.0,21,26,173.0,0,-0.5974584039358888,54.400000000000006,75.4
00-0029612,Daryl Richardson,2012,22,RB,Abilene Christian; Cisco Junior College,2012.0,7.0,71.0,196.0,16,98,475.0,0,19.0,-7.663986691042847,2.0,24,36,163.0,0,-12.152130947082497,61.800000000000004,85.8
00-0029612,Daryl Richardson,2013,23,RB,Abilene Christian; Cisco Junior College,2012.0,7.0,71.0,196.0,7,69,215.0,0,12.0,-13.182807863667382,0.0,14,18,121.0,0,-8.639839792333078,33.6,47.6
00-0029613,Doug Martin,2012,23,RB,Boise State,2012.0,1.0,69.0,223.0,16,319,1454.0,11,58.0,-4.3987721796291925,1.0,49,70,472.0,1,12.980267462495249,262.6,311.6
00-0029613,Doug Martin,2013,24,RB,Boise State,2012.0,1.0,69.0,223.0,6,127,456.0,1,16.0,-17.78636822019998,1.0,12,24,66.0,0,-10.109889688292165,58.2,70.2
00-0029613,Doug Martin,2014,25,RB,Boise State,2012.0,1.0,69.0,223.0,11,134,494.0,2,23.0,-16.166565164545318,0.0,13,20,64.0,0,-4.965014300891198,67.80000000000001,80.80000000000001
00-0029613,Doug Martin,2015,26,RB,Boise State,2012.0,1.0,69.0,223.0,16,288,1402.0,6,61.0,-19.98017154278952,4.0,33,44,271.0,1,3.0917103304978095,199.3,232.3
00-0029613,Doug Martin,2016,27,RB,Boise State,2012.0,1.0,69.0,223.0,8,144,421.0,3,23.0,-36.23706489134929,1.0,14,16,134.0,0,1.0889455326853574,71.5,85.5
00-0029613,Doug Martin,2017,28,RB,Boise State,2012.0,1.0,69.0,223.0,11,138,406.0,3,21.0,-30.236382112549716,1.0,9,18,84.0,0,-1.5877449662075378,67.0,76.0
00-0029613,Doug Martin,2018,29,RB,Boise State,2012.0,1.0,69.0,223.0,16,172,723.0,4,37.0,-15.040640990540851,3.0,18,24,116.0,0,-0.33930740191135556,101.9,119.9
00-0029615,Lamar Miller,2012,21,RB,Miami,2012.0,4.0,70.0,221.0,9,51,250.0,1,12.0,0.7209310916659888,0.0,6,9,45.0,0,1.161909221089445,35.5,41.5
00-0029615,Lamar Miller,2013,22,RB,Miami,2012.0,4.0,70.0,221.0,16,177,709.0,2,26.0,-28.526780771635387,1.0,26,35,170.0,0,-7.902484806339718,97.9,123.9
00-0029615,Lamar Miller,2014,23,RB,Miami,2012.0,4.0,70.0,221.0,16,216,1099.0,8,57.0,0.5166363966975291,2.0,38,52,275.0,1,-15.199097401730771,185.4,223.4
00-0029615,Lamar Miller,2015,24,RB,Miami,2012.0,4.0,70.0,221.0,16,194,872.0,8,40.0,-15.334828813478607,1.0,47,57,397.0,2,11.93998348453897,184.9,231.9
00-0029615,Lamar Miller,2016,25,RB,Miami,2012.0,4.0,70.0,221.0,14,268,1073.0,5,52.0,-37.944428306227486,2.0,31,39,188.0,1,-0.476759001067363,160.10000000000002,191.1
00-0029615,Lamar Miller,2017,26,RB,Miami,2012.0,4.0,70.0,221.0,16,238,888.0,3,43.0,-28.405613267115044,1.0,36,45,327.0,3,13.101803012941568,157.5,193.5
00-0029615,Lamar Miller,2018,27,RB,Miami,2012.0,4.0,70.0,221.0,14,210,973.0,5,36.0,-12.071009396262887,0.0,25,35,163.0,1,-12.164529205154395,147.6,172.6
00-0029675,Trent Richardson,2012,22,RB,Alabama,2012.0,1.0,69.0,225.0,15,267,950.0,11,36.0,-31.06351576680744,3.0,51,70,367.0,1,12.452362397541041,203.7,254.7
00-0029675,Trent Richardson,2013,23,RB,Alabama,2012.0,1.0,69.0,225.0,16,188,563.0,3,28.0,-36.49596983467927,2.0,35,52,316.0,1,7.07744995606658,109.9,144.9
00-0029675,Trent Richardson,2014,24,RB,Alabama,2012.0,1.0,69.0,225.0,15,159,519.0,3,25.0,-26.994507318391697,2.0,27,34,229.0,0,4.092232733906712,90.8,117.8
00-0029683,Ronnie Hillman,2012,21,RB,San Diego State,2012.0,3.0,70.0,195.0,14,85,330.0,1,19.0,-17.04330163830872,2.0,10,12,62.0,0,0.9871493912652012,43.2,53.2
00-0029683,Ronnie Hillman,2013,22,RB,San Diego State,2012.0,3.0,70.0,195.0,9,55,218.0,1,13.0,-4.578857342537958,2.0,12,14,119.0,0,6.320217732689343,37.7,49.7
00-0029683,Ronnie Hillman,2014,23,RB,San Diego State,2012.0,3.0,70.0,195.0,8,106,434.0,3,20.0,-5.611935955705121,1.0,21,34,139.0,1,-1.710495114850346,81.30000000000001,102.30000000000001
00-0029683,Ronnie Hillman,2015,24,RB,San Diego State,2012.0,3.0,70.0,195.0,16,207,863.0,7,43.0,-16.95605089079674,2.0,24,35,111.0,0,-17.32911685150001,137.4,161.4
00-0029731,Fozzy Whittaker,2016,27,RB,Texas,,,70.0,205.0,16,57,265.0,0,10.0,-8.001944231698625,1.0,25,33,226.0,0,-4.908986030950025,47.1,72.10000000000001
00-0029795,Benny Cunningham,2014,24,RB,Middle Tennessee State,,,70.0,218.0,16,66,246.0,3,12.0,-10.880681211796968,0.0,45,53,352.0,1,9.742674895515695,83.80000000000001,128.8
00-0029854,C.J. Anderson,2014,23,RB,California; Laney College,,,68.0,225.0,14,179,849.0,8,47.0,6.1214363827606775,0.0,34,44,324.0,2,13.846031453867909,177.3,211.3
00-0029854,C.J. Anderson,2015,24,RB,California; Laney College,,,68.0,225.0,15,152,720.0,5,33.0,-16.514521098044764,2.0,25,36,183.0,0,-10.061705178170405,116.30000000000001,141.3
00-0029854,C.J. Anderson,2016,25,RB,California; Laney College,,,68.0,225.0,7,110,437.0,4,22.0,-14.681209916254163,0.0,16,24,128.0,1,-0.7645445005544844,86.5,102.5
00-0029854,C.J. Anderson,2017,26,RB,California; Laney College,,,68.0,225.0,16,245,1007.0,3,47.0,-24.017994105334537,1.0,28,40,224.0,1,-0.94074349978797,147.1,175.1
00-0029854,C.J. Anderson,2018,27,RB,California; Laney College,,,68.0,225.0,9,67,403.0,2,21.0,12.002588632677202,0.0,5,9,41.0,1,-6.699591237702407,62.4,67.4
00-0030107,Theo Riddick,2016,25,RB,Notre Dame,2013.0,6.0,69.0,201.0,10,92,357.0,1,19.0,-7.757485941222949,0.0,53,67,371.0,5,2.447715637930401,108.80000000000001,161.8
00-0030107,Theo Riddick,2017,26,RB,Notre Dame,2013.0,6.0,69.0,201.0,16,84,286.0,3,11.0,-17.628303262405097,1.0,53,71,444.0,2,-3.0129016379612765,101.0,154.0
00-0030117,Kerwynn Williams,2014,23,RB,Utah State,2013.0,7.0,68.0,198.0,4,53,246.0,0,11.0,-0.2545872061636132,1.0,2,6,11.0,0,-5.4664874979459235,25.7,27.7
00-0030117,Kerwynn Williams,2017,26,RB,Utah State,2013.0,7.0,68.0,198.0,15,120,426.0,1,20.0,-18.154371734631276,0.0,10,15,93.0,0,-3.508751818764722,57.900000000000006,67.9
00-0030280,Knile Davis,2013,22,RB,Arkansas,2013.0,3.0,70.0,227.0,14,70,242.0,4,10.0,-9.596028234067642,1.0,11,15,75.0,0,0.009065645455848426,59.7,70.7
00-0030280,Knile Davis,2014,23,RB,Arkansas,2013.0,3.0,70.0,227.0,15,134,463.0,6,23.0,-28.983500758258415,3.0,16,25,147.0,1,2.1804132179259756,105.0,121.00000000000001
00-0030282,Stepfan Taylor,2014,23,RB,Stanford,2013.0,5.0,69.0,216.0,12,63,208.0,1,13.0,-8.616468221436692,0.0,11,15,79.0,3,5.525876093406744,54.7,65.7
00-0030287,Andre Ellington,2013,24,RB,Clemson,2013.0,6.0,69.0,199.0,15,118,652.0,3,27.0,7.668221138867921,1.0,39,57,371.0,1,3.8032920663289556,126.30000000000001,165.3
00-0030287,Andre Ellington,2014,25,RB,Clemson,2013.0,6.0,69.0,199.0,12,201,660.0,3,27.0,-35.84868894997922,2.0,46,64,395.0,2,5.947380492491926,131.5,177.5
00-0030288,Rex Burkhead,2016,26,RB,Nebraska,2013.0,6.0,70.0,215.0,9,74,344.0,2,23.0,8.346052638862899,0.0,17,20,145.0,0,2.6605570043364666,58.900000000000006,75.9
00-0030288,Rex Burkhead,2017,27,RB,Nebraska,2013.0,6.0,70.0,215.0,10,64,264.0,5,14.0,2.0290912932832725,1.0,30,36,254.0,3,13.020320924837133,99.80000000000001,129.8
00-0030288,Rex Burkhead,2018,28,RB,Nebraska,2013.0,6.0,70.0,215.0,8,57,186.0,0,11.0,-12.168048182560597,1.0,14,20,131.0,1,-5.043109264968568,35.7,49.7
00-0030288,Rex Burkhead,2019,29,RB,Nebraska,2013.0,6.0,70.0,215.0,13,65,302.0,3,18.0,1.2109917525488973,0.0,27,38,279.0,0,-5.017761858412996,74.10000000000001,101.10000000000001
00-0030288,Rex Burkhead,2020,30,RB,Nebraska,2013.0,6.0,70.0,215.0,10,67,274.0,3,18.0,4.112434333722405,0.0,25,33,192.0,3,0.8191561441442392,82.60000000000001,107.6
00-0030288,Rex Burkhead,2021,31,RB,Nebraska,2013.0,6.0,70.0,215.0,14,122,427.0,3,30.0,-5.235464330791729,1.0,25,32,186.0,0,3.539262187893489,79.3,104.3
00-0030348,Khiry Robinson,2013,24,RB,West Texas State; Blinn College,,,72.0,220.0,10,54,224.0,1,12.0,-6.643110549252015,0.0,0,0,0.0,0,0.0,28.400000000000002,28.400000000000002
00-0030348,Khiry Robinson,2014,25,RB,West Texas State; Blinn College,,,72.0,220.0,9,76,362.0,3,23.0,-3.613869626802625,1.0,8,11,63.0,0,1.3769543632806744,58.5,66.5
00-0030348,Khiry Robinson,2015,26,RB,West Texas State; Blinn College,,,72.0,220.0,8,56,180.0,4,14.0,-4.333223318302771,0.0,17,20,115.0,0,1.9283094473285836,53.5,70.5
00-0030388,Joseph Randle,2013,22,RB,Oklahoma State,2013.0,5.0,72.0,210.0,5,54,164.0,2,7.0,-4.421228789171437,0.0,8,10,61.0,0,1.6461707855341956,34.5,42.5
00-0030388,Joseph Randle,2014,23,RB,Oklahoma State,2013.0,5.0,72.0,210.0,14,51,343.0,3,12.0,0.8222812633030117,2.0,4,5,23.0,0,-4.572096667601727,50.6,54.6
00-0030388,Joseph Randle,2015,24,RB,Oklahoma State,2013.0,5.0,72.0,210.0,6,76,315.0,4,15.0,-6.535571270418586,1.0,10,10,86.0,0,5.21984942513518,64.10000000000001,74.10000000000001
00-0030391,Mike James,2013,22,RB,Miami,2013.0,6.0,70.0,223.0,7,60,295.0,0,14.0,5.519575815706048,0.0,10,11,43.0,0,-1.1725390853825957,37.88,47.88
00-0030404,Chris Thompson,2016,26,RB,Florida State,2013.0,5.0,68.0,195.0,16,68,356.0,3,16.0,5.75279020742164,1.0,49,62,349.0,2,5.648431458406755,98.5,147.5
00-0030404,Chris Thompson,2017,27,RB,Florida State,2013.0,5.0,68.0,195.0,10,64,294.0,2,11.0,-7.631790085375542,1.0,39,54,510.0,4,24.60108194201008,116.4,155.4
00-0030414,Spencer Ware,2015,24,RB,LSU,2013.0,6.0,70.0,229.0,9,72,403.0,6,19.0,9.898218129092129,0.0,6,6,5.0,0,-4.741180375218391,76.8,82.8
00-0030414,Spencer Ware,2016,25,RB,LSU,2013.0,6.0,70.0,229.0,14,214,921.0,3,47.0,-26.414856297836643,3.0,33,42,447.0,2,12.154588659020328,162.8,195.8
00-0030414,Spencer Ware,2018,27,RB,LSU,2013.0,6.0,70.0,229.0,11,51,246.0,2,14.0,-1.357684352697106,0.0,20,23,224.0,0,14.524497246616047,59.0,79.0
00-0030432,Christine Michael,2015,25,RB,Texas A&M,2013.0,2.0,70.0,220.0,8,54,243.0,0,14.0,-2.153199001797475,0.0,3,6,16.0,0,-1.8460854054428637,25.900000000000002,28.900000000000002
00-0030432,Christine Michael,2016,26,RB,Texas A&M,2013.0,2.0,70.0,220.0,15,148,583.0,7,32.0,-11.180408711726734,1.0,22,29,107.0,1,-6.162319857481634,115.0,137.0
00-0030433,Mike Gillislee,2016,26,RB,Florida,2013.0,5.0,71.0,210.0,15,101,577.0,8,39.0,23.7090571502049,0.0,9,11,50.0,1,-1.376484414481213,116.7,125.7
00-0030433,Mike Gillislee,2017,27,RB,Florida,2013.0,5.0,71.0,210.0,9,104,383.0,5,25.0,-15.689354419019377,1.0,1,1,15.0,0,0.8702450764831156,67.8,68.8
00-0030456,Giovani Bernard,2013,22,RB,North Carolina,2013.0,2.0,69.0,205.0,16,170,695.0,5,32.0,-12.693260713212194,1.0,56,70,514.0,3,17.18109880280875,166.9,222.9
00-0030456,Giovani Bernard,2014,23,RB,North Carolina,2013.0,2.0,69.0,205.0,13,168,680.0,5,32.0,-11.897653965456804,0.0,43,59,349.0,2,-2.26580194121436,144.9,187.9
00-0030456,Giovani Bernard,2015,24,RB,North Carolina,2013.0,2.0,69.0,205.0,16,154,730.0,2,34.0,-12.809246148245016,0.0,49,66,472.0,0,5.9382937771973925,132.20000000000002,181.2
00-0030456,Giovani Bernard,2016,25,RB,North Carolina,2013.0,2.0,69.0,205.0,10,91,337.0,2,15.0,-9.981379444652703,0.0,39,51,336.0,1,5.204190036452815,83.30000000000001,122.30000000000001
00-0030456,Giovani Bernard,2017,26,RB,North Carolina,2013.0,2.0,69.0,205.0,16,105,458.0,2,20.0,-9.810816668788902,0.0,43,60,381.0,2,0.5195936881598717,107.9,150.9
00-0030456,Giovani Bernard,2018,27,RB,North Carolina,2013.0,2.0,69.0,205.0,12,56,211.0,3,14.0,-4.338234453025507,0.0,35,48,218.0,0,-4.186959062160028,60.9,95.9
00-0030456,Giovani Bernard,2019,28,RB,North Carolina,2013.0,2.0,69.0,205.0,16,53,170.0,0,10.0,-15.463602124499342,0.0,30,43,234.0,0,-13.621415257744411,38.400000000000006,68.4
00-0030456,Giovani Bernard,2020,29,RB,North Carolina,2013.0,2.0,69.0,205.0,16,124,416.0,3,23.0,-20.29637234826958,1.0,47,59,355.0,3,6.240529358006718,111.10000000000001,158.10000000000002
00-0030485,Eddie Lacy,2013,23,RB,Alabama,2013.0,2.0,71.0,250.0,15,284,1178.0,11,61.0,-2.4604366528590544,1.0,35,44,257.0,0,-2.2009800897151086,207.5,242.5
00-0030485,Eddie Lacy,2014,24,RB,Alabama,2013.0,2.0,71.0,250.0,16,246,1139.0,9,58.0,-21.64958029509277,3.0,42,55,427.0,4,21.94825401266501,230.6,272.6
00-0030485,Eddie Lacy,2015,25,RB,Alabama,2013.0,2.0,71.0,250.0,15,187,758.0,3,39.0,-20.559829874989738,3.0,20,28,188.0,2,5.780546621710528,120.60000000000001,140.6
00-0030485,Eddie Lacy,2016,26,RB,Alabama,2013.0,2.0,71.0,250.0,5,71,360.0,0,15.0,2.0567980287596583,0.0,4,7,28.0,0,-1.516974592814222,38.800000000000004,42.800000000000004
00-0030485,Eddie Lacy,2017,27,RB,Alabama,2013.0,2.0,71.0,250.0,9,69,179.0,0,7.0,-19.95252435209113,0.0,6,6,47.0,0,2.6482821665122174,22.6,28.6
00-0030496,Le'Veon Bell,2013,21,RB,Michigan State,2013.0,2.0,73.0,244.0,13,244,860.0,8,48.0,-25.26867113894828,1.0,45,66,399.0,0,11.073727300189994,171.9,216.9
00-0030496,Le'Veon Bell,2014,22,RB,Michigan State,2013.0,2.0,73.0,244.0,16,290,1361.0,8,73.0,4.943435807666241,0.0,83,105,854.0,3,36.03573435841395,287.5,370.5
00-0030496,Le'Veon Bell,2015,23,RB,Michigan State,2013.0,2.0,73.0,244.0,6,113,556.0,3,27.0,0.07551295916663392,0.0,24,26,136.0,0,-2.6184383614058753,87.2,111.20000000000002
00-0030496,Le'Veon Bell,2016,24,RB,Michigan State,2013.0,2.0,73.0,244.0,12,261,1268.0,7,69.0,5.253504687663746,3.0,75,94,616.0,2,25.1157131445504,242.4,317.4
00-0030496,Le'Veon Bell,2017,25,RB,Michigan State,2013.0,2.0,73.0,244.0,15,321,1291.0,9,74.0,-17.15512411845283,2.0,86,107,663.0,2,11.613595007515253,257.40000000000003,343.40000000000003
00-0030496,Le'Veon Bell,2019,27,RB,Michigan State,2013.0,2.0,73.0,244.0,15,245,789.0,3,36.0,-46.753727778921316,0.0,66,78,461.0,1,-4.482374454752843,149.0,215.0
00-0030496,Le'Veon Bell,2020,28,RB,Michigan State,2013.0,2.0,73.0,244.0,11,82,328.0,2,22.0,-15.833120424795197,0.0,16,20,138.0,0,3.7129141736077145,58.6,74.60000000000001
00-0030513,Latavius Murray,2014,24,RB,UCF,2013.0,6.0,75.0,230.0,10,82,424.0,2,18.0,0.19166253906209096,1.0,17,23,143.0,0,-2.437356900046749,68.7,85.7
00-0030513,Latavius Murray,2015,25,RB,UCF,2013.0,6.0,75.0,230.0,16,266,1066.0,6,49.0,-32.5489948655094,3.0,41,53,232.0,0,-12.774673499137862,163.8,204.8
00-0030513,Latavius Murray,2016,26,RB,UCF,2013.0,6.0,75.0,230.0,14,195,788.0,12,52.0,-5.117100961532724,2.0,33,43,264.0,0,0.32225085699464984,175.20000000000002,208.20000000000002
00-0030513,Latavius Murray,2017,27,RB,UCF,2013.0,6.0,75.0,230.0,16,216,842.0,8,42.0,-19.494881261801684,1.0,15,17,103.0,0,2.1343405535444617,142.5,157.5
00-0030513,Latavius Murray,2018,28,RB,UCF,2013.0,6.0,75.0,230.0,16,140,578.0,6,23.0,-20.443325072170104,0.0,22,26,141.0,0,-6.951687255083741,109.9,131.9
00-0030513,Latavius Murray,2019,29,RB,UCF,2013.0,6.0,75.0,230.0,16,146,637.0,5,38.0,-4.318560145213269,0.0,34,43,235.0,1,-0.39874212831054434,123.2,157.2
00-0030513,Latavius Murray,2020,30,RB,UCF,2013.0,6.0,75.0,230.0,15,146,656.0,4,36.0,3.2498641531565227,1.0,23,26,176.0,1,3.981081096382193,113.2,136.20000000000002
00-0030513,Latavius Murray,2021,31,RB,UCF,2013.0,6.0,75.0,230.0,14,119,501.0,6,36.0,-6.842852562328158,0.0,10,13,75.0,0,-0.5330616743885912,93.60000000000001,103.60000000000001
00-0030513,Latavius Murray,2022,32,RB,UCF,2013.0,6.0,75.0,230.0,13,171,760.0,6,44.0,-5.9284636285571946,1.0,27,35,132.0,0,-8.963229830212427,127.2,154.2
00-0030513,Latavius Murray,2023,33,RB,UCF,2013.0,6.0,75.0,230.0,15,79,300.0,4,27.0,-2.5622984387688468,0.0,17,22,119.0,0,6.6656454447588995,65.9,82.9
00-0030522,Montee Ball,2013,23,RB,Wisconsin,2013.0,2.0,70.0,215.0,15,120,559.0,4,35.0,-1.9001396633975673,2.0,20,27,145.0,0,-0.698137178318575,88.4,108.4
00-0030522,Montee Ball,2014,24,RB,Wisconsin,2013.0,2.0,70.0,215.0,5,55,172.0,1,9.0,-9.984355181717547,1.0,9,13,62.0,0,-8.12818916872493,27.400000000000002,36.4
00-0030536,Zac Stacy,2013,22,RB,Vanderbilt,2013.0,5.0,69.0,224.0,13,250,973.0,7,47.0,-26.00068151100627,1.0,26,35,141.0,1,-0.0071956601765093,157.4,183.4
00-0030536,Zac Stacy,2014,23,RB,Vanderbilt,2013.0,5.0,69.0,224.0,9,76,293.0,1,13.0,-18.164593761256437,2.0,18,23,152.0,0,-3.1423045559204184,46.50000000000001,64.5
00-0030547,Denard Robinson,2014,24,RB,Michigan,2013.0,5.0,72.0,213.0,13,135,582.0,4,23.0,-18.97085295547084,2.0,23,31,124.0,0,-3.5119206727831624,90.60000000000001,113.60000000000001
00-0030547,Denard Robinson,2015,25,RB,Michigan,2013.0,5.0,72.0,213.0,12,67,266.0,1,10.0,-16.46870798287909,3.0,21,30,164.0,0,-1.130860335775651,47.0,68.0
